id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,file-name,sono,lic,q,length,time,date,uploaded,also,rmk,bird-seen,playback-used
350367,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350367,//www.xeno-canto.org/350367/download,XC350367-elanus caeruleus 39 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350367-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350367-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350367-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350367-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:27,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350365,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350365,//www.xeno-canto.org/350365/download,XC350365-elanus caeruleus 38 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350365-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350365-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350365-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350365-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:51,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350359,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350359,//www.xeno-canto.org/350359/download,XC350359-elanus caeruleus 37 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350359-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350359-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350359-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350359-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:16,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350358,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350358,//www.xeno-canto.org/350358/download,XC350358-elanus caeruleus 36 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350358-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350358-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350358-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350358-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:23,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350357,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350357,//www.xeno-canto.org/350357/download,XC350357-elanus caeruleus 35 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350357-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350357-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350357-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350357-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:12,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350356,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350356,//www.xeno-canto.org/350356/download,XC350356-elanus caeruleus 34 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350356-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350356-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350356-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350356-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:18,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350355,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350355,//www.xeno-canto.org/350355/download,XC350355-elanus caeruleus 33 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350355-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350355-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350355-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350355-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:16,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350347,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350347,//www.xeno-canto.org/350347/download,XC350347-elanus caeruleus 32 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350347-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350347-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350347-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350347-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,1:35,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350346,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350346,//www.xeno-canto.org/350346/download,XC350346-elanus caeruleus 31 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350346-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350346-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350346-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350346-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:07,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350345,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350345,//www.xeno-canto.org/350345/download,XC350345-elanus caeruleus 30 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350345-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350345-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350345-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350345-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:09,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350344,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350344,//www.xeno-canto.org/350344/download,XC350344-elanus caeruleus 29 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350344-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350344-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350344-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350344-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:11,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350342,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350342,//www.xeno-canto.org/350342/download,XC350342-elanus caeruleus 28 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350342-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350342-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350342-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350342-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:05,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo colocando pequeñas grabadoras en las atalayas donde las aves se cortejan y comen. El terreno donde crían es un olivar avandonado cerca del pueblo donde la gente va a pasear y sacar a sus perros y en el que hay una gran población de roedores.,yes,no
350268,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350268,//www.xeno-canto.org/350268/download,XC350268-elanus caeruleus 27 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350268-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350268-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350268-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350268-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:21,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo en el territorio de una pareja de cría de elanio común colocando pequeñas grabadoras en las atalayas de cortejo. El lugar elegido es una finca de olivar avandonada cerca del pueblo donde la gente va a pasear.,yes,no
350267,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350267,//www.xeno-canto.org/350267/download,XC350267-elanus caeruleus 26 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350267-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350267-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350267-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350267-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:08,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo en el territorio de una pareja de cría de elanio común colocando pequeñas grabadoras en las atalayas de cortejo. El lugar elegido es una finca de olivar avandonada cerca del pueblo donde la gente va a pasear.,yes,no
350266,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350266,//www.xeno-canto.org/350266/download,XC350266-elanus caeruleus 25 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350266-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350266-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350266-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350266-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:16,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo en el territorio de una pareja de cría de elanio común colocando pequeñas grabadoras en las atalayas de cortejo. El lugar elegido es una finca de olivar avandonada cerca del pueblo donde la gente va a pasear.,yes,no
350265,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350265,//www.xeno-canto.org/350265/download,XC350265-elanus caeruleus 24 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350265-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350265-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350265-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350265-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:11,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo en el territorio de una pareja de cría de elanio común colocando pequeñas grabadoras en las atalayas de cortejo. El lugar elegido es una finca de olivar avandonada cerca del pueblo donde la gente va a pasear.,yes,no
350264,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350264,//www.xeno-canto.org/350264/download,XC350264-elanus caeruleus 23 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350264-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350264-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350264-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350264-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:06,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo en el territorio de una pareja de cría de elanio común colocando pequeñas grabadoras en las atalayas de cortejo. El lugar elegido es una finca de olivar avandonada cerca del pueblo donde la gente va a pasear.,yes,no
350263,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350263,//www.xeno-canto.org/350263/download,XC350263-elanus caeruleus 22 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350263-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350263-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350263-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350263-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:10,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo en el territorio de una pareja de cría de elanio común colocando pequeñas grabadoras en las atalayas de cortejo. El lugar elegido es una finca de olivar avandonada cerca del pueblo donde la gente va a pasear.,yes,no
350262,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350262,//www.xeno-canto.org/350262/download,XC350262-elanus caeruleus 21 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350262-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350262-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350262-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350262-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:42,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo en el territorio de una pareja de cría de elanio común colocando pequeñas grabadoras en las atalayas de cortejo. El lugar elegido es una finca de olivar avandonada cerca del pueblo donde la gente va a pasear.,yes,no
350261,Elanus,caeruleus,,Black-winged Kite,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,"call, female, flight call, male",//www.xeno-canto.org/350261,//www.xeno-canto.org/350261/download,XC350261-elanus caeruleus 20 jines 07-01-2017.mp3,"{'small': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350261-small.png', 'med': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350261-med.png', 'large': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350261-large.png', 'full': '//www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC350261-full.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,no score,0:12,?,2017-01-07,2017-01-14,[''],Grabación obtenida por audiotrampeo en el territorio de una pareja de cría de elanio común colocando pequeñas grabadoras en las atalayas de cortejo. El lugar elegido es una finca de olivar avandonada cerca del pueblo donde la gente va a pasear.,yes,no
